Regiones,Fecha,Year,Num_mes,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,Cat_Variedad
Alotepec-Metapan,3/14/2018,2018,3,14.34799957,-89.15499878,1345,PACAMARA,Floracion,882,37,4.19,Susceptibles
Alotepec-Metapan,2/14/2018,2018,2,14.34799957,-89.15499878,1345,PACAMARA,Madurez Fisiologica,858,47,5.48,Susceptibles
Apaneca-Ilamatepec,10/23/2017,2017,10,13.93099976,-89.7440033,900,PACAS,Madurez Fisiologica,882,312,35.37,Susceptibles
Balsamo-Quezaltepec,07/12/2017,2017,7,NA,NA,1196,PACAS,Fruto Consistente,819,10,1.22,Susceptibles
Apaneca-Ilamatepec,5/25/2017,2017,5,NA,NA,900,PACAS,Fruto Consistente,802,11,1.37,Susceptibles
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,900,PACAS,Fruto Consistente,1005,141,14.03,Susceptibles
Alotepec-Metapan,10/17/2017,2017,10,14.34799957,-89.15499878,1345,PACAMARA,Madurez Fisiologica,940,60,6.38,Susceptibles
Alotepec-Metapan,9/21/2017,2017,9,14.34799957,-89.15499878,1345,PACAMARA,Fruto Consistente,1154,33,2.86,Susceptibles
Balsamo-Quezaltepec,11/06/2017,2017,11,13.67514038,-89.34052277,1196,PACAS,Madurez Fisiologica,774,15,1.94,Susceptibles
Apaneca-Ilamatepec,2/13/2018,2018,2,13.87357521,-89.85277557,1277,CATIMOR,Fruto Consistente,1408,97,6.89,Medianamente_resistentes
Alotepec-Metapan,5/18/2017,2017,5,NA,NA,1345,PACAMARA,Fruto Consistente,802,10,1.25,Susceptibles
Alotepec-Metapan,05/11/2018,2018,5,14.34799957,-89.15499878,1345,PACAMARA,Fruto Consistente,967,13,1.34,Susceptibles
Apaneca-Ilamatepec,12/07/2017,2018,1,13.87357521,-89.85277557,1277,CATIMOR,Fruto Consistente,1336,135,10.1,Medianamente_resistentes
Tecapa-Chinameca,5/16/2018,2018,5,13.444496,-88.462919,692,CUSCATLECO,Floracion,2182,0,0,Resistentes
Cacahuatique,2/20/2018,2018,2,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,776,147,18.94,Susceptibles
Alotepec-Metapan,12/11/2017,2017,12,14.34408855,-89.39141083,830,BOURBON,Madurez Fisiologica,1343,65,4.84,Susceptibles
Apaneca-Ilamatepec,3/13/2018,2018,3,13.85766029,-89.71523285,1300,PACAS,Hojas Nuevas Mayor al 30%,549,23,4.19,Susceptibles
Cacahuatique,5/29/2017,2017,5,NA,NA,1021,CATIMOR,Fruto Consistente,582,0,0,Medianamente_resistentes
Cacahuatique,11/19/2017,2017,11,13.30777836,-88.45079803,1295,CUSCATLECO,Madurez Fisiologica,1274,0,0,Resistentes
Cacahuatique,11/14/2017,2017,11,13.79951954,-88.24331665,1021,CATIMOR,Madurez Fisiologica,1519,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,3/15/2018,2018,3,14.15085983,-89.646492,970,PACAS,Floracion,587,0,0,Susceptibles
Cacahuatique,02/12/2018,2018,2,13.79951954,-88.24331665,1021,CATIMOR,Hojas Nuevas Mayor al 30%,1231,0,0,Medianamente_resistentes
Cacahuatique,12/10/2017,2017,12,13.30777836,-88.45079803,1295,CUSCATLECO,Madurez Fisiologica,1254,0,0,Resistentes
Apaneca-Ilamatepec,11/16/2017,2017,11,13.89529991,-89.51625824,852,BOURBON,Madurez Fisiologica,985,98,9.95,Susceptibles
Cacahuatique,3/16/2018,2018,3,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,729,133,18.24,Susceptibles
Apaneca-Ilamatepec,5/18/2018,2018,5,13.5053997,-89.44329834,1036,BOURBON,Hojas Nuevas Mayor al 30%,753,7,0.93,Susceptibles
Apaneca-Ilamatepec,11/15/2017,2017,11,13.90610981,-89.9063797,750,PACAS,Madurez Fisiologica,1501,58,3.86,Susceptibles
Apaneca-Ilamatepec,2/19/2018,2018,2,13.85766029,-89.71523285,1300,PACAS,Hojas Nuevas Mayor al 30%,803,26,3.24,Susceptibles
Apaneca-Ilamatepec,12/09/2017,2017,12,13.8831749,-89.49308014,700,BOURBON,Madurez Fisiologica,1038,155,14.93,Susceptibles
Alotepec-Metapan,5/17/2017,2017,5,NA,NA,950,CUSCATLECO,Floracion,690,0,0,Resistentes
Tecapa-Chinameca,6/28/2017,2017,6,NA,NA,692,CUSCATLECO,Fruto Consistente,1324,0,0,Resistentes
Apaneca-Ilamatepec,2/16/2018,2018,2,13.8831749,-89.49308014,700,BOURBON,Hojas Nuevas Mayor al 30%,472,15,3.18,Susceptibles
Alotepec-Metapan,2/15/2018,2018,2,14.25728989,-89.13657379,950,CUSCATLECO,Hojas Nuevas Mayor al 30%,856,0,0,Resistentes
Balsamo-Quezaltepec,2/13/2018,2018,2,13.21277714,-89.20833588,970,CUSCATLECO,Floracion,879,0,0,Resistentes
Apaneca-Ilamatepec,12/04/2017,2017,12,14.15085983,-89.646492,970,PACAS,Madurez Fisiologica,1121,8,0.71,Susceptibles
Apaneca-Ilamatepec,02/12/2018,2018,2,13.74794006,-89.60263062,600,PACAS,Floracion,866,153,17.67,Susceptibles
Apaneca-Ilamatepec,6/28/2017,2017,6,NA,NA,970,PACAS,Hojas Nuevas Mayor al 30%,956,3,0.31,Susceptibles
Chinchontepec,12/04/2017,2017,12,13.61909962,-89.0149231,795,CATURRA,Madurez Fisiologica,1101,56,5.09,Medianamente_resistentes
Chinchontepec,12/12/2017,2017,12,13.61902046,-88.91749573,674,MEZCLA,Madurez Fisiologica,1033,468,45.3,Susceptibles
Alotepec-Metapan,5/17/2018,2018,5,14.25728989,-89.13657379,950,CUSCATLECO,Hojas Nuevas Mayor al 30%,976,0,0,Resistentes
Chinchontepec,11/15/2017,2017,11,13.61909962,-89.0149231,795,CATURRA,Madurez Fisiologica,1152,89,7.73,Medianamente_resistentes
Alotepec-Metapan,3/16/2018,2018,3,14.25728989,-89.13657379,950,CUSCATLECO,Hojas Nuevas Mayor al 30%,825,0,0,Resistentes
Chinchontepec,2/22/2018,2018,2,13.61909962,-89.0149231,795,CATURRA,Hojas Nuevas Mayor al 30%,811,0,0,Medianamente_resistentes
Alotepec-Metapan,3/19/2018,2018,3,14.34408855,-89.39141083,830,BOURBON,Floracion,894,3,0.34,Susceptibles
Cacahuatique,5/17/2018,2018,5,13.30777836,-88.45079803,1295,CUSCATLECO,Floracion,855,0,0,Resistentes
Cacahuatique,3/20/2018,2018,3,13.30777836,-88.45079803,1295,CUSCATLECO,Floracion,852,0,0,Resistentes
Cacahuatique,6/30/2017,2017,6,NA,NA,957,BOURBON,Madurez Fisiologica,567,6,1.06,Susceptibles
Alotepec-Metapan,6/23/2017,2017,6,NA,NA,950,CUSCATLECO,Floracion,849,0,0,Resistentes
Cacahuatique,12/07/2017,2017,12,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,900,82,9.11,Susceptibles
Cacahuatique,5/16/2018,2018,5,13.79951954,-88.24331665,1021,CATIMOR,Fruto Consistente,951,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,5/25/2018,2018,5,13.77652168,-89.81123352,600,BOURBON,Fruto Consistente,590,9,1.5,Susceptibles
Apaneca-Ilamatepec,12/05/2017,2017,12,13.74794006,-89.60263062,600,PACAS,Madurez Fisiologica,906,187,20.64,Susceptibles
Apaneca-Ilamatepec,6/27/2017,2017,6,NA,NA,700,BOURBON,Formacion de Fruto,1497,4,0.27,Susceptibles
Chinchontepec,3/13/2018,2018,3,13.61909962,-89.0149231,795,CATURRA,Hojas Nuevas Mayor al 30%,1050,0,0,Medianamente_resistentes
Chinchontepec,5/21/2018,2018,5,13.61909962,-89.0149231,795,CATURRA,Hojas Nuevas Mayor al 30%,1170,2,0.17,Medianamente_resistentes
Balsamo-Quezaltepec,12/05/2017,2017,12,13.21277714,-89.20833588,970,CUSCATLECO,Madurez Fisiologica,720,0,0,Resistentes
Chinchontepec,2/21/2018,2018,2,13.62768364,-88.91770172,639,PACAS,Hojas Nuevas Mayor al 30%,934,12,1.28,Susceptibles
Chinchontepec,3/19/2018,2018,3,13.62768364,-88.91770172,639,PACAS,Floracion,861,9,1.05,Susceptibles
Cacahuatique,2/14/2018,2018,2,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,597,130,21.78,Susceptibles
Cacahuatique,5/30/2017,2017,5,NA,NA,1295,CUSCATLECO,Fruto Consistente,1547,0,0,Resistentes
Apaneca-Ilamatepec,2/20/2018,2018,2,13.90610981,-89.9063797,750,PACAS,Floracion,1784,119,6.67,Susceptibles
Balsamo-Quezaltepec,3/13/2018,2018,3,13.21277714,-89.20833588,970,CUSCATLECO,Floracion,722,0,0,Resistentes
Cacahuatique,2/19/2018,2018,2,13.30777836,-88.45079803,1295,CUSCATLECO,Floracion,924,0,0,Resistentes
Chinchontepec,5/23/2018,2018,5,13.61902046,-88.91749573,674,MEZCLA,Floracion Principal,919,0,0,Susceptibles
Apaneca-Ilamatepec,12/12/2017,2017,12,13.5053997,-89.44329834,1036,BOURBON,Madurez Fisiologica,888,18,2.03,Susceptibles
Apaneca-Ilamatepec,2/14/2018,2018,2,13.5053997,-89.44329834,1036,BOURBON,Hojas Nuevas Mayor al 30%,795,20,2.52,Susceptibles
Apaneca-Ilamatepec,03/12/2018,2018,3,13.8831749,-89.49308014,700,BOURBON,Hojas Nuevas Mayor al 30%,687,8,1.16,Susceptibles
Apaneca-Ilamatepec,3/15/2018,2018,3,13.74794006,-89.60263062,600,PACAS,Floracion,779,109,13.99,Susceptibles
Apaneca-Ilamatepec,6/29/2017,2017,6,NA,NA,852,BOURBON,Hojas Nuevas Mayor al 30%,1287,0,0,Susceptibles
Alotepec-Metapan,12/12/2017,2017,12,14.25728989,-89.13657379,950,CUSCATLECO,Madurez Fisiologica,965,0,0,Resistentes
Chinchontepec,12/12/2017,2017,12,13.62768364,-88.91770172,639,PACAS,Madurez Fisiologica,1064,4,0.38,Susceptibles
Balsamo-Quezaltepec,5/17/2018,2018,5,13.21277714,-89.20833588,970,CUSCATLECO,Fruto Consistente,993,0,0,Resistentes
Chinchontepec,3/19/2018,2018,3,13.61902046,-88.91749573,674,MEZCLA,Floracion,605,13,2.15,Susceptibles
Apaneca-Ilamatepec,5/16/2018,2018,5,13.90610981,-89.9063797,750,PACAS,Floracion,1349,0,0,Susceptibles
Apaneca-Ilamatepec,02/08/2018,2018,2,14.15085983,-89.646492,970,PACAS,Hojas Nuevas Mayor al 30%,724,0,0,Susceptibles
Cacahuatique,5/17/2018,2018,5,13.96499825,-88.20154572,957,BOURBON,Fruto Consistente,570,26,4.56,Susceptibles
Apaneca-Ilamatepec,5/17/2018,2018,5,13.8831749,-89.49308014,700,BOURBON,Fruto Consistente,753,0,0,Susceptibles
Cacahuatique,5/18/2018,2018,5,13.95669746,-88.1501236,1075,BOURBON,Fruto Consistente,723,17,2.35,Susceptibles
Apaneca-Ilamatepec,5/16/2018,2018,5,14.15085983,-89.646492,970,PACAS,Fruto Consistente,940,2,0.21,Susceptibles
Apaneca-Ilamatepec,5/31/2017,2017,5,NA,NA,700,BOURBON,Formacion de Fruto,1181,1,0.08,Susceptibles
Cacahuatique,12/08/2017,2017,12,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,660,61,9.24,Susceptibles
Apaneca-Ilamatepec,5/17/2018,2018,5,13.74794006,-89.60263062,600,PACAS,Fruto Consistente,778,62,7.97,Susceptibles
Cacahuatique,11/17/2017,2017,11,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,945,40,4.23,Susceptibles
Apaneca-Ilamatepec,12/12/2017,2017,12,13.90610981,-89.9063797,750,PACAS,Floracion,1275,241,18.9,Susceptibles
Cacahuatique,03/07/2018,2018,3,13.79951954,-88.24331665,1021,CATIMOR,Hojas Nuevas Mayor al 30%,1052,0,0,Medianamente_resistentes
Cacahuatique,3/22/2018,2018,3,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,566,73,12.9,Susceptibles
Cacahuatique,6/25/2017,2017,6,NA,NA,1021,CATIMOR,Fruto Consistente,1750,0,0,Medianamente_resistentes
Alotepec-Metapan,2/15/2018,2018,2,14.34408855,-89.39141083,830,BOURBON,Hojas Nuevas Mayor al 30%,993,73,7.35,Susceptibles
Apaneca-Ilamatepec,11/16/2017,2017,11,13.74794006,-89.60263062,600,PACAS,Madurez Fisiologica,1039,193,18.58,Susceptibles
Chinchontepec,5/21/2018,2018,5,13.62768364,-88.91770172,639,PACAS,Floracion Principal,1375,1,0.07,Susceptibles
Cacahuatique,11/20/2017,2017,11,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,670,37,5.52,Susceptibles
Apaneca-Ilamatepec,3/13/2018,2018,3,13.5053997,-89.44329834,1036,BOURBON,Hojas Nuevas Mayor al 30%,705,21,2.98,Susceptibles
Alotepec-Metapan,05/03/2018,2018,5,14.34408855,-89.39141083,830,BOURBON,Hojas Nuevas Mayor al 30%,1227,0,0,Susceptibles
Cacahuatique,12/11/2017,2017,12,13.79951954,-88.24331665,1021,CATIMOR,Madurez Fisiologica,1316,0,0,Medianamente_resistentes
Apaneca-Ilamatepec,5/31/2017,2017,5,NA,NA,852,BOURBON,Fruto Consistente,1391,0,0,Susceptibles
Apaneca-Ilamatepec,3/15/2018,2018,3,13.90610981,-89.9063797,750,PACAS,Floracion,1325,19,1.43,Susceptibles
Apaneca-Ilamatepec,11/20/2017,2017,11,13.5053997,-89.44329834,1036,BOURBON,Madurez Fisiologica,855,84,9.82,Susceptibles
Cacahuatique,6/26/2017,2017,6,NA,NA,1295,CUSCATLECO,Fruto Consistente,995,0,0,Resistentes
Apaneca-Ilamatepec,5/17/2018,2018,5,13.85766029,-89.71523285,1300,PACAS,Fruto Consistente,613,0,0,Susceptibles
Tecapa-Chinameca,8/27/2017,2017,8,NA,NA,692,CUSCATLECO,Fruto Consistente,1779,0,0,Resistentes
Chinchontepec,8/21/2017,2017,8,NA,NA,639,PACAS,Fruto Consistente,1256,0,0,Susceptibles
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,600,BOURBON,Fruto Consistente,1305,0,0,Susceptibles
Apaneca-Ilamatepec,1/22/2018,2018,1,13.90610981,-89.9063797,750,PACAS,Floracion,1178,159,13.5,Susceptibles
Chinchontepec,10/16/2017,2017,10,13.61902046,-88.91749573,674,MEZCLA,Madurez Fisiologica,1359,55,4.05,Susceptibles
Apaneca-Ilamatepec,1/23/2018,2018,1,13.5053997,-89.44329834,1036,BOURBON,Hojas Nuevas Mayor al 30%,689,63,9.14,Susceptibles
Cacahuatique,10/19/2017,2017,10,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,568,21,3.7,Susceptibles
Alotepec-Metapan,10/19/2017,2017,10,14.25728989,-89.13657379,950,CUSCATLECO,Madurez Fisiologica,935,0,0,Resistentes
Chinchontepec,8/22/2017,2017,8,NA,NA,795,CATURRA,Floracion,1235,60,4.86,Medianamente_resistentes
Cacahuatique,10/24/2017,2017,10,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,985,27,2.74,Susceptibles
Alotepec-Metapan,7/24/2017,2017,7,NA,NA,950,CUSCATLECO,Floracion,877,0,0,Resistentes
Apaneca-Ilamatepec,01/12/2018,2018,1,13.74794006,-89.60263062,600,PACAS,Floracion,834,156,18.7,Susceptibles
Balsamo-Quezaltepec,11/15/2017,2017,11,13.21277714,-89.20833588,970,CUSCATLECO,Madurez Fisiologica,850,0,0,Resistentes
Cacahuatique,9/27/2017,2017,9,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,868,11,1.27,Susceptibles
Chinchontepec,11/20/2017,2017,11,13.61902046,-88.91749573,674,MEZCLA,Madurez Fisiologica,1114,186,16.7,Susceptibles
Chinchontepec,8/21/2017,2017,8,NA,NA,674,MEZCLA,Fruto Consistente,1425,0,0,Susceptibles
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,700,BOURBON,Fruto Consistente,1317,55,4.18,Susceptibles
Chinchontepec,1/18/2018,2018,1,13.61909962,-89.0149231,795,CATURRA,Floracion,967,35,3.62,Medianamente_resistentes
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,600,BOURBON,Fruto Consistente,1305,0,0,Susceptibles
Alotepec-Metapan,8/24/2017,2017,8,NA,NA,950,CUSCATLECO,Floracion,1138,0,0,Resistentes
Tecapa-Chinameca,7/21/2017,2017,7,NA,NA,692,CUSCATLECO,Fruto Consistente,1860,0,0,Resistentes
Cacahuatique,10/20/2017,2017,10,13.30777836,-88.45079803,1295,CUSCATLECO,Madurez Fisiologica,1080,0,0,Resistentes
Chinchontepec,1/18/2018,2018,1,13.62768364,-88.91770172,639,PACAS,Hojas Nuevas Mayor al 30%,1097,16,1.46,Susceptibles
Chinchontepec,10/16/2017,2017,10,13.61909962,-89.0149231,795,CATURRA,Madurez Fisiologica,1196,78,6.52,Medianamente_resistentes
Cacahuatique,1/25/2018,2018,1,13.95669746,-88.1501236,1075,BOURBON,Madurez Fisiologica,695,124,17.84,Susceptibles
Cacahuatique,7/21/2017,2017,7,NA,NA,1021,CATIMOR,Fruto Consistente,1831,0,0,Medianamente_resistentes
Chinchontepec,11/16/2017,2017,11,13.62768364,-88.91770172,639,PACAS,Madurez Fisiologica,1346,8,0.59,Susceptibles
Alotepec-Metapan,9/25/2017,2017,9,14.34408855,-89.39141083,830,BOURBON,Fruto Consistente,1310,18,1.37,Susceptibles
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,600,PACAS,Fruto Consistente,917,89,9.71,Susceptibles
Apaneca-Ilamatepec,7/24/2017,2017,7,NA,NA,970,PACAS,Fruto Consistente,1125,3,0.27,Susceptibles
Cacahuatique,1/23/2018,2018,1,13.79951954,-88.24331665,1021,CATIMOR,Hojas Nuevas Mayor al 30%,1070,0,0,Medianamente_resistentes
Cacahuatique,7/25/2017,2017,7,NA,NA,1295,CUSCATLECO,Fruto Consistente,1090,0,0,Resistentes
Chinchontepec,9/18/2017,2017,9,13.61909962,-89.0149231,795,CATURRA,Fruto Consistente,1192,40,3.36,Medianamente_resistentes
Alotepec-Metapan,1/24/2018,2018,1,14.34408855,-89.39141083,830,BOURBON,Hojas Nuevas Mayor al 30%,1189,83,6.98,Susceptibles
Alotepec-Metapan,10/17/2017,2017,10,14.34408855,-89.39141083,830,BOURBON,Madurez Fisiologica,1567,53,3.38,Susceptibles
Apaneca-Ilamatepec,7/26/2017,2017,7,NA,NA,852,BOURBON,Floracion Loca,807,0,0,Susceptibles
Cacahuatique,7/29/2017,2017,7,NA,NA,1075,BOURBON,Madurez Fisiologica,856,9,1.05,Susceptibles
Cacahuatique,9/25/2017,2017,9,13.30777836,-88.45079803,1295,CUSCATLECO,Fruto Consistente,1074,0,0,Resistentes
Cacahuatique,1/23/2018,2018,1,13.30777836,-88.45079803,1295,CUSCATLECO,Hojas Nuevas Mayor al 30%,1107,8,0.72,Resistentes
Apaneca-Ilamatepec,01/09/2018,2018,1,13.8831749,-89.49308014,700,BOURBON,Hojas Nuevas Mayor al 30%,770,159,20.65,Susceptibles
Apaneca-Ilamatepec,9/21/2017,2017,9,13.89529991,-89.51625824,852,BOURBON,Madurez Fisiologica,585,50,8.55,Susceptibles
Cacahuatique,7/24/2017,2017,7,NA,NA,957,BOURBON,Madurez Fisiologica,641,8,1.25,Susceptibles
Alotepec-Metapan,7/24/2017,2017,7,NA,NA,830,BOURBON,Fruto Consistente,1303,54,4.14,Susceptibles
Alotepec-Metapan,11/15/2017,2017,11,14.25728989,-89.13657379,950,CUSCATLECO,Madurez Fisiologica,976,0,0,Resistentes
Apaneca-Ilamatepec,7/26/2017,2017,7,NA,NA,600,BOURBON,Fruto Consistente,1151,0,0,Susceptibles
Apaneca-Ilamatepec,7/27/2017,2017,7,NA,NA,700,BOURBON,Formacion de Fruto,1300,57,4.38,Susceptibles
Apaneca-Ilamatepec,9/19/2017,2017,9,14.15085983,-89.646492,970,PACAS,Fruto Consistente,1231,5,0.41,Susceptibles
Apaneca-Ilamatepec,11/15/2017,2017,11,13.8831749,-89.49308014,700,BOURBON,Madurez Fisiologica,1104,290,26.27,Susceptibles
Apaneca-Ilamatepec,10/24/2017,2017,10,13.5053997,-89.44329834,1036,BOURBON,Madurez Fisiologica,1053,127,12.06,Susceptibles
Cacahuatique,8/24/2017,2017,8,NA,NA,1075,BOURBON,Fruto Consistente,844,10,1.18,Susceptibles
Balsamo-Quezaltepec,9/19/2017,2017,9,13.21277714,-89.20833588,970,CUSCATLECO,Madurez Fisiologica,1165,0,0,Resistentes
Alotepec-Metapan,1/15/2018,2018,1,14.25728989,-89.13657379,950,CUSCATLECO,Floracion,919,0,0,Resistentes
Apaneca-Ilamatepec,8/28/2017,2017,8,NA,NA,750,PACAS,Floracion,1723,15,0.87,Susceptibles
Apaneca-Ilamatepec,1/24/2018,2018,1,13.85766029,-89.71523285,1300,PACAS,Hojas Nuevas Mayor al 30%,428,42,9.81,Susceptibles
Apaneca-Ilamatepec,9/27/2017,2017,9,13.77652168,-89.81123352,600,BOURBON,Fruto Consistente,1343,31,2.31,Susceptibles
Apaneca-Ilamatepec,01/09/2018,2018,1,14.15085983,-89.646492,970,PACAS,Hojas Nuevas Mayor al 30%,852,16,1.88,Susceptibles
Apaneca-Ilamatepec,10/23/2017,2017,10,14.15085983,-89.646492,970,PACAS,Madurez Fisiologica,1106,4,0.36,Susceptibles
Apaneca-Ilamatepec,10/12/2017,2017,10,13.74794006,-89.60263062,600,PACAS,Madurez Fisiologica,1142,110,9.63,Susceptibles
Balsamo-Quezaltepec,10/24/2017,2017,10,13.21277714,-89.20833588,970,CUSCATLECO,Madurez Fisiologica,1121,0,0,Resistentes
Cacahuatique,8/17/2017,2017,8,NA,NA,1021,CATIMOR,Fruto Consistente,1802,0,0,Medianamente_resistentes
Alotepec-Metapan,8/22/2017,2017,8,NA,NA,830,BOURBON,Fruto Consistente,1533,50,3.26,Susceptibles
Cacahuatique,8/24/2017,2017,8,NA,NA,1295,CUSCATLECO,Fruto Consistente,1052,0,0,Resistentes
Apaneca-Ilamatepec,9/20/2017,2017,9,13.8831749,-89.49308014,700,BOURBON,Fruto Consistente,1227,42,3.42,Susceptibles
Cacahuatique,9/21/2017,2017,9,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,704,25,3.55,Susceptibles
Chinchontepec,1/19/2018,2018,1,13.61902046,-88.91749573,674,MEZCLA,Hojas Nuevas Mayor al 30%,840,214,25.48,Susceptibles
Tecapa-Chinameca,9/28/2017,2017,9,13.44449615,-88.46292114,692,CUSCATLECO,Fruto Consistente,1919,0,0,Resistentes
Alotepec-Metapan,9/19/2017,2017,9,14.25728989,-89.13657379,950,CUSCATLECO,Fruto Consistente,910,0,0,Resistentes
Apaneca-Ilamatepec,08/01/2017,2017,8,NA,NA,600,PACAS,Madurez Fisiologica,786,81,10.31,Susceptibles
Apaneca-Ilamatepec,11/17/2017,2017,11,14.15085983,-89.646492,970,PACAS,Madurez Fisiologica,1248,13,1.04,Susceptibles
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,970,PACAS,Fruto Consistente,1180,6,0.51,Susceptibles
Apaneca-Ilamatepec,7/24/2017,2017,7,NA,NA,750,PACAS,Floracion,1465,0,0,Susceptibles
Chinchontepec,7/24/2017,2017,7,NA,NA,795,CATURRA,Fruto Consistente,1202,41,3.41,Medianamente_resistentes
Apaneca-Ilamatepec,10/23/2017,2017,10,13.8831749,-89.49308014,700,BOURBON,Madurez Fisiologica,1031,96,9.31,Susceptibles
Cacahuatique,6/30/2017,2017,6,NA,NA,1075,BOURBON,Madurez Fisiologica,819,5,0.61,Susceptibles
Cacahuatique,8/24/2017,2017,8,NA,NA,957,BOURBON,Madurez Fisiologica,779,13,1.67,Susceptibles
Tecapa-Chinameca,10/21/2017,2017,10,13.44449615,-88.46292114,692,CUSCATLECO,Madurez Fisiologica,1973,0,0,Resistentes
Chinchontepec,10/11/2017,2017,10,13.62768364,-88.91770172,639,PACAS,Madurez Fisiologica,2142,43,2.01,Susceptibles
Balsamo-Quezaltepec,01/12/2018,2018,1,13.21277714,-89.20833588,970,CUSCATLECO,Floracion Loca,509,3,0.59,Resistentes
Apaneca-Ilamatepec,10/18/2017,2017,10,13.90610981,-89.9063797,750,PACAS,Madurez Fisiologica,1053,70,6.65,Susceptibles
Cacahuatique,1/25/2018,2018,1,13.96499825,-88.20154572,957,BOURBON,Madurez Fisiologica,578,146,25.26,Susceptibles
Apaneca-Ilamatepec,9/19/2017,2017,9,13.90610981,-89.9063797,750,PACAS,Floracion,1305,13,1,Susceptibles
Apaneca-Ilamatepec,12/04/2017,2017,12,14.13459969,-89.64907837,970,CUSCATLECO,Madurez Fisiologica,1037,0,0,Resistentes
Apaneca-Ilamatepec,9/21/2017,2017,9,14.13459969,-89.64907837,970,CUSCATLECO,Fruto Consistente,1068,0,0,Resistentes
Apaneca-Ilamatepec,3/15/2018,2018,3,14.13459969,-89.64907837,970,CUSCATLECO,Floracion,664,0,0,Resistentes
Apaneca-Ilamatepec,5/16/2018,2018,5,14.13459969,-89.64907837,970,CUSCATLECO,Fruto Consistente,791,0,0,Resistentes
Apaneca-Ilamatepec,6/28/2017,2017,6,NA,NA,970,CUSCATLECO,Fruto Consistente,1290,0,0,Resistentes
Apaneca-Ilamatepec,10/23/2017,2017,10,14.13459969,-89.64907837,970,CUSCATLECO,Madurez Fisiologica,1205,0,0,Resistentes
Apaneca-Ilamatepec,11/15/2017,2017,11,14.13459969,-89.64907837,970,CUSCATLECO,Madurez Fisiologica,1106,0,0,Resistentes
Apaneca-Ilamatepec,01/09/2018,2018,1,14.13459969,-89.64907837,970,CUSCATLECO,Hojas Nuevas Mayor al 30%,941,0,0,Resistentes
Apaneca-Ilamatepec,7/25/2017,2017,7,NA,NA,970,CUSCATLECO,Fruto Consistente,984,0,0,Resistentes
Apaneca-Ilamatepec,02/08/2018,2018,2,14.13459969,-89.64907837,970,CUSCATLECO,Hojas Nuevas Mayor al 30%,658,0,0,Resistentes
Apaneca-Ilamatepec,8/23/2017,2017,8,NA,NA,970,CUSCATLECO,Fruto Consistente,1077,0,0,Resistentes
Apaneca-Ilamatepec,5/22/2018,2018,5,13.91278839,-89.83571625,800,PACAS,Floracion,779,7,0.9,Susceptibles
Tecapa-Chinameca,9/15/2017,2017,9,13.5016346,-88.3116684,762,PACAS,Fruto Consistente,395,9,2.28,Susceptibles
Tecapa-Chinameca,06/01/2017,2017,6,NA,NA,762,PACAS,Fruto Consistente,485,10,2.06,Susceptibles
Tecapa-Chinameca,7/20/2017,2017,7,NA,NA,762,PACAS,Fruto Consistente,462,16,3.46,Susceptibles
Tecapa-Chinameca,6/25/2017,2017,6,NA,NA,762,PACAS,Fruto Consistente,401,14,3.49,Susceptibles
Tecapa-Chinameca,8/20/2017,2017,8,NA,NA,762,PACAS,Fruto Consistente,377,7,1.86,Susceptibles
Tecapa-Chinameca,12/10/2017,2017,12,13.5016346,-88.3116684,762,PACAS,Madurez Fisiologica,472,7,1.48,Susceptibles
Tecapa-Chinameca,10/15/2017,2017,10,13.5016346,-88.3116684,762,PACAS,Madurez Fisiologica,394,9,2.28,Susceptibles
Tecapa-Chinameca,11/18/2017,2017,11,13.5016346,-88.3116684,762,PACAS,Madurez Fisiologica,436,8,1.83,Susceptibles
Apaneca-Ilamatepec,5/18/2018,2018,5,13.85599804,-89.84711456,1300,BOURBON,Fruto Consistente,1404,144,10.26,Susceptibles
