Regiones,Fecha,Mes,Year,Fec,Latitud,Longitud,Altura,Variedad,Fenologia,Hojas Evaluadas,Hojas con Roya,Incidencia,cat_Variedad,tipo_de_datos
Olancho,2/21/2018,Febrero,2018,2,14.60817337,-86.76509857,1376,LEMPIRA,Madurez Fisiologica,893,25,2.8,Medianamente_resistentes,a realizar
Santa Barbara,2/20/2018,Febrero,2018,2,14.4210701,-88.18997955,1442,MEZCLA,Fin de Cosecha,641,0,0,Medianamente_resistentes,a realizar
Comayagua,6/22/2017,Junio,2017,6,14.76920033,-87.4980011,1330,LEMPIRA,Fruto Consistente,877,0,0,Medianamente_resistentes,a realizar
El Paraiso,6/20/2017,Junio,2017,6,13.96520042,-86.20220184,1145,LEMPIRA,Fruto Consistente,727,2,0.28,Medianamente_resistentes,a realizar
Copan,9/24/2017,Septiembre,2017,9,14.45408154,-88.88308716,1357,CATIMOR,Fruto Consistente,1192,0,0,Medianamente_resistentes,a realizar
Comayagua,6/21/2017,Junio,2017,6,14.34000015,-87.33000183,1129,LEMPIRA,Fruto Consistente,980,12,1.22,Medianamente_resistentes,a realizar
Francisco Morazan,8/15/2017,Agosto,2017,8,13.73857594,-86.91262817,1254,LEMPIRA,Fruto Consistente,744,0,0,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.19124508,-88.24049377,1429,LEMPIRA,Hojas Nuevas Mayor al 30%,826,7,0.85,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.76860046,-87.52089691,1415,CATIMOR,Madurez Fisiologica,631,44,6.97,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.4435997,-87.33159637,1327,LEMPIRA,Hojas Nuevas Mayor al 30%,656,7,1.07,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.86120033,-88.86560059,1172,LEMPIRA,Floracion Loca,884,0,0,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.66175938,-88.00296783,1112,LEMPIRA,Madurez Fisiologica,884,35,3.96,Medianamente_resistentes,a realizar
Francisco Morazan,2/22/2018,Febrero,2018,2,13.7244997,-86.88960266,1369,LEMPIRA,Madurez Fisiologica,749,15,2,Medianamente_resistentes,a realizar
Copan,8/16/2017,Agosto,2017,8,14.86120033,-88.86560059,1172,LEMPIRA,Desarrollo,925,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/27/2017,Junio,2017,6,14.4210701,-88.18997955,1442,MEZCLA,Desarrollo,1078,3,0.28,Medianamente_resistentes,a realizar
Francisco Morazan,2/19/2018,Febrero,2018,2,14.5732708,-87.2364502,1386,MEZCLA,Madurez Fisiologica,616,109,17.69,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,15.13360405,-88.30262756,1153,LEMPIRA,Madurez Fisiologica,965,3,0.31,Medianamente_resistentes,a realizar
Olancho,2/24/2018,Febrero,2018,2,14.6943903,-86.53325653,1178,LEMPIRA,Madurez Fisiologica,603,58,9.62,Medianamente_resistentes,a realizar
Cortes,6/22/2017,Junio,2017,6,15.43580723,-87.41067505,1211,LEMPIRA,Fruto Acuoso,1083,3,0.28,Medianamente_resistentes,a realizar
Copan,2/23/2018,Febrero,2018,2,14.59801197,-88.97425079,1270,LEMPIRA,Fin de Cosecha,647,0,0,Medianamente_resistentes,a realizar
Copan,8/16/2017,Agosto,2017,8,14.18719959,-88.51950073,1284,MEZCLA,Fruto Consistente,687,17,2.47,Medianamente_resistentes,a realizar
Santa Barbara,2/19/2018,Febrero,2018,2,15.21385765,-88.1680069,1121,LEMPIRA,Madurez Fisiologica,880,108,12.27,Medianamente_resistentes,a realizar
Olancho,6/20/2017,Junio,2017,6,14.89999962,-85.90000153,1452,LEMPIRA,Fruto Consistente,1499,18,1.2,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.26000023,-87.94000244,1146,LEMPIRA,Madurez Fisiologica,658,16,2.43,Medianamente_resistentes,a realizar
Comayagua,2/19/2018,Febrero,2018,2,14.48871326,-88.20066833,1486,LEMPIRA,Madurez Fisiologica,807,5,0.62,Medianamente_resistentes,a realizar
Olancho,2/24/2018,Febrero,2018,2,14.2360096,-86.38822174,1220,LEMPIRA,Hojas Nuevas Mayor al 30%,690,3,0.43,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.69509983,-87.4434967,1133,LEMPIRA,Floracion Loca,694,3,0.43,Medianamente_resistentes,a realizar
Comayagua,6/21/2017,Junio,2017,6,14.27618027,-87.88169098,1230,LEMPIRA,Formacion de Fruto,1193,0,0,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.06000042,-86.73000336,1105,LEMPIRA,Madurez Fisiologica,684,17,2.49,Medianamente_resistentes,a realizar
El Paraiso,9/18/2017,Septiembre,2017,9,14.02694988,-85.985672,1120,LEMPIRA,Fruto Consistente,1169,9,0.77,Medianamente_resistentes,a realizar
Copan,2/19/2018,Febrero,2018,2,14.85669994,-88.87449646,1222,LEMPIRA,Floracion Loca,938,62,6.61,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.55576992,-87.96607971,1422,LEMPIRA,Madurez Fisiologica,1006,1,0.1,Medianamente_resistentes,a realizar
Comayagua,2/22/2018,Febrero,2018,2,14.26000023,-87.94000244,1331,LEMPIRA,Madurez Fisiologica,637,2,0.31,Medianamente_resistentes,a realizar
Copan,2/20/2018,Febrero,2018,2,14.30000019,-88.5,1427,LEMPIRA,Madurez Fisiologica,793,0,0,Medianamente_resistentes,a realizar
Comayagua,8/14/2017,Agosto,2017,8,14.48871326,-88.20066833,1486,LEMPIRA,Fruto Consistente,862,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/20/2017,Junio,2017,6,14.82089996,-88.43170166,1321,LEMPIRA,Formacion de Fruto,1029,0,0,Medianamente_resistentes,a realizar
Santa Barbara,2/22/2018,Febrero,2018,2,14.80000019,-88.45999908,1390,LEMPIRA,Madurez Fisiologica,586,9,1.54,Medianamente_resistentes,a realizar
Comayagua,6/26/2017,Junio,2017,6,14.69509983,-87.4434967,1133,LEMPIRA,Fruto Consistente,549,1,0.18,Medianamente_resistentes,a realizar
Copan,2/15/2018,Febrero,2018,2,14.48190022,-89.03549957,1134,LEMPIRA,Madurez Fisiologica,961,26,2.71,Medianamente_resistentes,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,14.57349968,-88.52400208,1481,LEMPIRA,Fruto Consistente,889,11,1.24,Medianamente_resistentes,a realizar
Olancho,6/21/2017,Junio,2017,6,14.98653412,-86.34893036,1300,LEMPIRA,Formacion de Fruto,1293,16,1.24,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,14.83174992,-88.38420105,1464,LEMPIRA,Formacion de Fruto,945,0,0,Medianamente_resistentes,a realizar
Copan,8/17/2017,Agosto,2017,8,14.30000019,-88.5,1427,LEMPIRA,Fruto Consistente,834,7,0.84,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.06000042,-86.73000336,1144,LEMPIRA,Madurez Fisiologica,633,58,9.16,Medianamente_resistentes,a realizar
El Paraiso,2/20/2018,Febrero,2018,2,14.24330044,-86.91831207,1283,LEMPIRA,Madurez Fisiologica,631,33,5.23,Medianamente_resistentes,a realizar
El Paraiso,2/22/2018,Febrero,2018,2,14.35000038,-86.73000336,1286,LEMPIRA,Fruto Consistente,808,16,1.98,Medianamente_resistentes,a realizar
Santa Barbara,2/21/2018,Febrero,2018,2,14.82089996,-88.43170166,1321,LEMPIRA,Madurez Fisiologica,648,2,0.31,Medianamente_resistentes,a realizar
Santa Barbara,6/20/2017,Junio,2017,6,14.82460022,-88.42675018,1388,LEMPIRA,Formacion de Fruto,859,0,0,Medianamente_resistentes,a realizar
Olancho,3/31/2018,Marzo,2018,3,14.68041039,-86.53736877,1380,LEMPIRA,Floracion,558,19,3.4,Medianamente_resistentes,a realizar
Comayagua,9/25/2017,Septiembre,2017,9,14.21503353,-87.9511261,1428,LEMPIRA,Madurez Fisiologica,396,26,6.57,Medianamente_resistentes,a realizar
Francisco Morazan,3/28/2018,Marzo,2018,3,13.73398685,-86.91365814,1237,MEZCLA,Hojas Nuevas Mayor al 30%,839,9,1.07,Medianamente_resistentes,a realizar
Santa Barbara,9/21/2017,Septiembre,2017,9,15.06922531,-88.37147522,1123,LEMPIRA,Fruto Consistente,760,0,0,Medianamente_resistentes,a realizar
Copan,8/23/2017,Agosto,2017,8,14.50870609,-88.89160919,1300,MEZCLA,Fruto Consistente,870,41,4.71,Medianamente_resistentes,a realizar
El Paraiso,3/27/2018,Marzo,2018,3,14.26000023,-86.77999878,1333,LEMPIRA,Fruto Consistente,560,39,6.96,Medianamente_resistentes,a realizar
Comayagua,6/20/2017,Junio,2017,6,14.52239704,-88.08657837,1232,LEMPIRA,Fruto Consistente,959,0,0,Medianamente_resistentes,a realizar
Copan,6/27/2017,Junio,2017,6,14.43050003,-88.45580292,1350,LEMPIRA,Fruto Consistente,542,0,0,Medianamente_resistentes,a realizar
Comayagua,9/19/2017,Septiembre,2017,9,14.25107574,-87.89496613,1403,LEMPIRA,Fruto Consistente,1068,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,14.78190041,-88.38559723,1416,LEMPIRA,Formacion de Fruto,772,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/22/2017,Junio,2017,6,14.45238972,-88.18216705,1184,LEMPIRA,Fruto Consistente,956,0,0,Medianamente_resistentes,a realizar
Olancho,3/24/2017,Marzo,2017,3,14.98880005,-86.37689972,1200,LEMPIRA,Floracion Principal,1092,83,7.6,Medianamente_resistentes,a realizar
Olancho,3/30/2018,Marzo,2018,3,14.89358425,-86.11358643,1177,LEMPIRA,Madurez Fisiologica,971,12,1.24,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,14.37876511,-87.30181885,1274,LEMPIRA,Floracion,596,40,6.71,Medianamente_resistentes,a realizar
Comayagua,6/21/2017,Junio,2017,6,14.31000042,-87.33999634,1234,LEMPIRA,Formacion de Fruto,1437,10,0.7,Medianamente_resistentes,a realizar
Olancho,8/17/2017,Agosto,2017,8,14.89999962,-86,1304,LEMPIRA,Fruto Consistente,1409,25,1.77,Medianamente_resistentes,a realizar
Comayagua,6/29/2017,Junio,2017,6,14.26210022,-87.82250214,1450,LEMPIRA,Fruto Acuoso,1145,33,2.88,Medianamente_resistentes,a realizar
Francisco Morazan,9/19/2017,Septiembre,2017,9,13.73398685,-86.91365814,1237,MEZCLA,Fruto Consistente,1920,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,3/2/2017,Marzo,2017,3,14.40595245,-86.6727066,1240,LEMPIRA,Madurez Fisiologica,579,191,32.99,Medianamente_resistentes,a realizar
El Paraiso,3/27/2017,Marzo,2017,3,14.25124741,-86.84670258,1305,LEMPIRA,Floracion Principal,720,111,15.42,Medianamente_resistentes,a realizar
Copan,3/31/2018,Marzo,2018,3,14.50248432,-88.91326904,1160,LEMPIRA,Floracion,754,2,0.27,Medianamente_resistentes,a realizar
Comayagua,3/29/2018,Marzo,2018,3,14.49409962,-87.3309021,1335,LEMPIRA,Hojas Nuevas Mayor al 30%,814,1,0.12,Medianamente_resistentes,a realizar
Comayagua,3/28/2018,Marzo,2018,3,14.44970036,-87.32959747,1296,LEMPIRA,Hojas Nuevas Mayor al 30%,504,0,0,Medianamente_resistentes,a realizar
Comayagua,6/22/2017,Junio,2017,6,14.44229984,-87.32360077,1293,LEMPIRA,Fruto Consistente,1031,28,2.72,Medianamente_resistentes,a realizar
El Paraiso,3/23/2017,Marzo,2017,3,14.35000038,-86.51999664,1163,LEMPIRA,Floracion Principal,972,41,4.22,Medianamente_resistentes,a realizar
Comayagua,9/21/2017,Septiembre,2017,9,14.64999962,-88,1168,MEZCLA,Fruto Consistente,1021,126,12.34,Medianamente_resistentes,a realizar
El Paraiso,3/31/2018,Marzo,2018,3,14.35999966,-86.51999664,1180,LEMPIRA,Fruto Consistente,554,2,0.36,Medianamente_resistentes,a realizar
Francisco Morazan,9/21/2017,Septiembre,2017,9,14.3916893,-86.89232635,1184,LEMPIRA,Fruto Consistente,858,55,6.41,Medianamente_resistentes,a realizar
Copan,6/21/2017,Junio,2017,6,14.64457035,-88.96128845,1250,LEMPIRA,Formacion de Fruto,760,0,0,Medianamente_resistentes,a realizar
El Paraiso,9/18/2017,Septiembre,2017,9,14.26000023,-86.77999878,1333,LEMPIRA,Formacion de Fruto,1080,9,0.83,Medianamente_resistentes,a realizar
Copan,2/22/2018,Febrero,2018,2,14.50260067,-88.89886475,1226,LEMPIRA,Fin de Cosecha,726,0,0,Medianamente_resistentes,a realizar
Comayagua,6/20/2017,Junio,2017,6,14.25,-87.45999908,1400,LEMPIRA,Formacion de Fruto,725,0,0,Medianamente_resistentes,a realizar
El Paraiso,6/21/2017,Junio,2017,6,14.26206684,-86.82475281,1441,LEMPIRA,Fruto Acuoso,881,5,0.57,Medianamente_resistentes,a realizar
Comayagua,2/21/2018,Febrero,2018,2,14.24455643,-87.84868622,1325,LEMPIRA,Madurez Fisiologica,1177,0,0,Medianamente_resistentes,a realizar
Olancho,2/24/2018,Febrero,2018,2,14.68041039,-86.53736877,1380,LEMPIRA,Madurez Fisiologica,828,3,0.36,Medianamente_resistentes,a realizar
Olancho,2/23/2018,Febrero,2018,2,14.2360096,-86.38822174,1220,LEMPIRA,Madurez Fisiologica,700,8,1.14,Medianamente_resistentes,a realizar
Comayagua,2/20/2018,Febrero,2018,2,14.75,-87.83000183,1117,LEMPIRA,Madurez Fisiologica,904,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/27/2017,Junio,2017,6,14.94369984,-88.54319763,1156,LEMPIRA,Fruto Consistente,677,0,0,Medianamente_resistentes,a realizar
Copan,6/26/2017,Junio,2017,6,14.45408154,-88.88308716,1357,CATIMOR,Fruto Consistente,1115,0,0,Medianamente_resistentes,a realizar
Olancho,2/20/2018,Febrero,2018,2,13.16754913,-88.14801788,1201,LEMPIRA,Madurez Fisiologica,897,11,1.23,Medianamente_resistentes,a realizar
El Paraiso,2/19/2018,Febrero,2018,2,14.15282059,-86.78217316,1360,LEMPIRA,Madurez Fisiologica,701,0,0,Medianamente_resistentes,a realizar
Olancho,6/22/2017,Junio,2017,6,15.08265972,-86.74191284,1342,LEMPIRA,Fruto Consistente,1353,1,0.07,Medianamente_resistentes,a realizar
El Paraiso,9/18/2017,Septiembre,2017,9,14.14000034,-86.75,1240,LEMPIRA,Fruto Consistente,770,47,6.1,Medianamente_resistentes,a realizar
Copan,9/27/2017,Septiembre,2017,9,14.5,-88.44000244,1205,LEMPIRA,Fruto Consistente,1022,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/22/2017,Junio,2017,6,14.74977779,-88.33052826,1175,LEMPIRA,Fruto Consistente,1060,6,0.57,Medianamente_resistentes,a realizar
Copan,9/20/2017,Septiembre,2017,9,14.88611889,-88.54954529,1125,LEMPIRA,Fruto Consistente,1779,70,3.93,Medianamente_resistentes,a realizar
Copan,3/28/2018,Marzo,2018,3,14.5,-88.44000244,1205,LEMPIRA,Floracion,1159,0,0,Medianamente_resistentes,a realizar
Copan,6/21/2017,Junio,2017,6,14.6704998,-88.9537735,1140,LEMPIRA,Formacion de Fruto,1913,0,0,Medianamente_resistentes,a realizar
Santa Barbara,3/27/2018,Marzo,2018,3,14.52622986,-88.23014069,1228,LEMPIRA,Floracion,582,92,15.81,Medianamente_resistentes,a realizar
Comayagua,6/20/2017,Junio,2017,6,14.5,-87.5,1424,LEMPIRA,Fruto Consistente,906,0,0,Medianamente_resistentes,a realizar
Olancho,3/28/2018,Marzo,2018,3,13.16754913,-88.14801788,1201,LEMPIRA,Madurez Fisiologica,987,2,0.2,Medianamente_resistentes,a realizar
Copan,6/27/2017,Junio,2017,6,14.89999962,-88.90000153,1150,LEMPIRA,Floracion Loca,1466,21,1.43,Medianamente_resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.50389957,-88.44979858,1289,MEZCLA,Hojas Nuevas Mayor al 30%,1115,12,1.08,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.31000042,-87.33999634,1300,LEMPIRA,Floracion Loca,838,9,1.07,Medianamente_resistentes,a realizar
Olancho,3/29/2018,Marzo,2018,3,15.08693981,-86.73969269,1372,LEMPIRA,Floracion,961,0,0,Medianamente_resistentes,a realizar
El Paraiso,3/22/2017,Marzo,2017,3,14.26000023,-86.70999908,1172,LEMPIRA,Floracion Principal,774,69,8.91,Medianamente_resistentes,a realizar
Copan,9/22/2017,Septiembre,2017,9,14.85999966,-88.84010315,1175,CATIMOR,Desarrollo,1134,0,0,Medianamente_resistentes,a realizar
Santa Barbara,8/29/2017,Agosto,2017,8,14.78145027,-88.39644623,1300,LEMPIRA,Formacion de Fruto,953,0,0,Medianamente_resistentes,a realizar
Santa Barbara,6/23/2017,Junio,2017,6,15.12713623,-88.3302536,1124,LEMPIRA,Fruto Consistente,917,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,6/27/2017,Junio,2017,6,14.56127357,-87.2227478,1264,MEZCLA,Fruto Consistente,881,23,2.61,Medianamente_resistentes,a realizar
Olancho,3/31/2018,Marzo,2018,3,14.60817337,-86.76509857,1376,LEMPIRA,Hojas Nuevas Mayor al 30%,893,1,0.11,Medianamente_resistentes,a realizar
Santa Barbara,9/20/2017,Septiembre,2017,9,14.45238972,-88.18216705,1184,LEMPIRA,Desarrollo,691,0,0,Medianamente_resistentes,a realizar
Comayagua,6/20/2017,Junio,2017,6,14.25,-87.87999725,1375,LEMPIRA,Formacion de Fruto,1090,0,0,Medianamente_resistentes,a realizar
Olancho,3/28/2018,Marzo,2018,3,14.89999962,-86,1304,LEMPIRA,Floracion,1225,58,4.73,Medianamente_resistentes,a realizar
Olancho,3/31/2018,Marzo,2018,3,15.09657955,-86.74520874,1500,LEMPIRA,Floracion Principal,1130,0,0,Medianamente_resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.70201015,-86.50203705,1273,LEMPIRA,Floracion Principal,1012,9,0.89,Medianamente_resistentes,a realizar
Comayagua,9/21/2017,Septiembre,2017,9,14.63000011,-88,1219,LEMPIRA,Fruto Consistente,1091,14,1.28,Medianamente_resistentes,a realizar
Copan,6/19/2017,Junio,2017,6,14.55259991,-88.57369995,1138,LEMPIRA,Fruto Consistente,1176,18,1.53,Medianamente_resistentes,a realizar
Olancho,3/31/2018,Marzo,2018,3,14.89999962,-85.90000153,1223,LEMPIRA,Floracion,1222,85,6.96,Medianamente_resistentes,a realizar
El Paraiso,3/21/2017,Marzo,2017,3,14.21395969,-86.38677979,1216,LEMPIRA,Floracion Principal,884,42,4.75,Medianamente_resistentes,a realizar
Copan,3/29/2018,Marzo,2018,3,14.43050003,-88.45580292,1350,LEMPIRA,Floracion,592,0,0,Medianamente_resistentes,a realizar
El Paraiso,3/21/2017,Marzo,2017,3,14.35000038,-86.73000336,1286,LEMPIRA,Floracion Principal,637,44,6.91,Medianamente_resistentes,a realizar
Francisco Morazan,8/18/2017,Agosto,2017,8,14.45103836,-87.3734436,1385,LEMPIRA,Fruto Consistente,861,39,4.53,Medianamente_resistentes,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,15.06705284,-88.37181091,1170,LEMPIRA,Fruto Consistente,658,0,0,Medianamente_resistentes,a realizar
Francisco Morazan,9/20/2017,Septiembre,2017,9,14.37876511,-87.30181885,1274,LEMPIRA,Fruto Consistente,663,57,8.6,Medianamente_resistentes,a realizar
Francisco Morazan,3/22/2017,Marzo,2017,3,13.73398685,-86.91365814,1237,MEZCLA,Floracion Principal,763,52,6.82,Medianamente_resistentes,a realizar
El Paraiso,3/23/2017,Marzo,2017,3,13.83028984,-86.37995911,1153,LEMPIRA,Floracion Principal,643,35,5.44,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,13.73857594,-86.91262817,1254,LEMPIRA,Hojas Nuevas Mayor al 30%,679,47,6.92,Medianamente_resistentes,a realizar
Santa Barbara,3/30/2018,Marzo,2018,3,15.13360405,-88.30262756,1153,LEMPIRA,Floracion,941,0,0,Medianamente_resistentes,a realizar
Comayagua,9/19/2017,Septiembre,2017,9,14.68459988,-87.44909668,1285,LEMPIRA,Fruto Consistente,774,0,0,Medianamente_resistentes,a realizar
Comayagua,9/19/2017,Septiembre,2017,9,14.44229984,-87.32360077,1293,LEMPIRA,Fruto Consistente,896,70,7.81,Medianamente_resistentes,a realizar
El Paraiso,3/30/2018,Marzo,2018,3,14.0376997,-86.19889832,1184,LEMPIRA,Floracion,817,113,13.83,Medianamente_resistentes,a realizar
Olancho,9/14/2017,Septiembre,2017,9,14.60934258,-86.77337646,1400,LEMPIRA,Fruto Consistente,818,70,8.56,Medianamente_resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.88611889,-88.54954529,1125,LEMPIRA,Floracion,1054,0,0,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.68459988,-87.44909668,1285,LEMPIRA,Floracion Loca,542,21,3.87,Medianamente_resistentes,a realizar
Comayagua,9/21/2017,Septiembre,2017,9,14.49409962,-87.3309021,1335,LEMPIRA,Fruto Consistente,881,2,0.23,Medianamente_resistentes,a realizar
Santa Barbara,9/21/2017,Septiembre,2017,9,15.12095165,-88.3518219,1163,MEZCLA,Madurez Fisiologica,800,8,1,Medianamente_resistentes,a realizar
Olancho,3/8/2017,Marzo,2017,3,14.6943903,-86.53325653,1178,LEMPIRA,Madurez Fisiologica,1027,115,11.2,Medianamente_resistentes,a realizar
Francisco Morazan,3/30/2018,Marzo,2018,3,14.56127357,-87.2227478,1264,MEZCLA,Floracion,759,126,16.6,Medianamente_resistentes,a realizar
Copan,3/30/2018,Marzo,2018,3,14.85669994,-88.87449646,1222,LEMPIRA,Hojas Nuevas Mayor al 30%,1160,0,0,Medianamente_resistentes,a realizar
Olancho,9/20/2017,Septiembre,2017,9,14.89358425,-86.11358643,1177,LEMPIRA,Fruto Consistente,1140,12,1.05,Medianamente_resistentes,a realizar
Copan,3/31/2018,Marzo,2018,3,14.85999966,-88.84010315,1175,CATIMOR,Hojas Nuevas Mayor al 30%,1103,0,0,Medianamente_resistentes,a realizar
Cortes,8/19/2017,Agosto,2017,8,15.51420593,-88.17030334,1150,LEMPIRA,Formacion de Fruto,1060,84,7.92,Medianamente_resistentes,a realizar
Santa Barbara,6/21/2017,Junio,2017,6,14.78444958,-88.39630127,1333,LEMPIRA,Formacion de Fruto,779,0,0,Medianamente_resistentes,a realizar
El Paraiso,3/20/2017,Marzo,2017,3,14.32999992,-86.66999817,1218,LEMPIRA,Floracion Principal,732,31,4.24,Medianamente_resistentes,a realizar
Olancho,6/23/2017,Junio,2017,6,14.2360096,-86.38822174,1220,LEMPIRA,Fruto Consistente,1558,36,2.31,Medianamente_resistentes,a realizar
Francisco Morazan,3/22/2017,Marzo,2017,3,13.73857594,-86.91262817,1254,LEMPIRA,Floracion Principal,547,38,6.95,Medianamente_resistentes,a realizar
Olancho,3/27/2018,Marzo,2018,3,14.40967464,-86.65523529,1129,LEMPIRA,Floracion,830,193,23.25,Medianamente_resistentes,a realizar
El Paraiso,3/14/2017,Marzo,2017,3,14.19594574,-86.52872467,1393,LEMPIRA,Floracion Principal,532,60,11.28,Medianamente_resistentes,a realizar
Copan,6/26/2017,Junio,2017,6,14.30000019,-88.5,1427,LEMPIRA,Fruto Consistente,794,0,0,Medianamente_resistentes,a realizar
El Paraiso,3/23/2017,Marzo,2017,3,13.80176258,-86.34117126,1188,LEMPIRA,Floracion Principal,619,8,1.29,Medianamente_resistentes,a realizar
Comayagua,9/21/2017,Septiembre,2017,9,14.34000015,-87.29000092,1172,LEMPIRA,Fruto Consistente,962,10,1.04,Medianamente_resistentes,a realizar
Santa Barbara,3/29/2018,Marzo,2018,3,14.53404999,-88.23375702,1106,LEMPIRA,Hojas Nuevas Mayor al 30%,580,106,18.28,Medianamente_resistentes,a realizar
Comayagua,3/30/2018,Marzo,2018,3,14.39999962,-87.27999878,1105,LEMPIRA,Floracion,773,62,8.02,Medianamente_resistentes,a realizar
El Paraiso,3/28/2018,Marzo,2018,3,14.02694988,-85.985672,1120,LEMPIRA,Hojas Nuevas Mayor al 30%,837,67,8,Medianamente_resistentes,a realizar
Comayagua,3/31/2018,Marzo,2018,3,14.25,-87.87999725,1375,LEMPIRA,Floracion,1099,4,0.36,Medianamente_resistentes,a realizar
Copan,9/27/2017,Septiembre,2017,9,14.53740025,-88.46199799,1158,LEMPIRA,Madurez Fisiologica,1024,7,0.68,Medianamente_resistentes,a realizar
Copan,3/27/2018,Marzo,2018,3,14.55259991,-88.57369995,1138,LEMPIRA,Floracion Loca,1053,23,2.18,Medianamente_resistentes,a realizar
